RESTAURANT_NAME,DATE,NUM_ORDERS,PERC_DELIVERY
Columbia,2018-12-10,757,0.1136063408190224
Columbia,2018-12-11,708,0.1129943502824858
Columbia,2018-12-12,751,0.0972037283621837
Columbia,2018-12-13,757,0.1281373844121532
Columbia,2018-12-14,708,0.0875706214689265
Columbia,2018-12-15,750,0.072
Columbia,2018-12-16,770,0.1558441558441558
Columbia,2018-12-17,771,0.099870298313878
Columbia,2018-12-18,727,0.1072902338376891
Columbia,2018-12-19,699,0.100143061516452
Columbia,2018-12-20,782,0.1048593350383631
Columbia,2018-12-21,715,0.1020979020979021
Columbia,2018-12-22,722,0.0761772853185595
Columbia,2018-12-23,701,0.115549215406562
Columbia,2018-12-24,725,0.1020689655172413
Columbia,2018-12-25,659,0.1047040971168437
Columbia,2018-12-26,610,0.1147540983606557
Columbia,2018-12-27,631,0.0903328050713153
Columbia,2018-12-28,631,0.1077654516640253
Columbia,2018-12-29,638,0.1253918495297805
Columbia,2018-12-30,536,0.0802238805970149
Columbia,2018-12-31,585,0.1162393162393162
Flatiron,2018-01-01,484,0.1487603305785124
Flatiron,2018-01-02,917,0.1395856052344602
Flatiron,2018-01-03,877,0.1436716077537058
Flatiron,2018-01-04,882,0.1496598639455782
Flatiron,2018-01-05,860,0.1604651162790697
Flatiron,2018-01-06,411,0.1678832116788321
Flatiron,2018-01-07,476,0.1785714285714285
Flatiron,2018-01-08,909,0.1243124312431243
Flatiron,2018-01-09,942,0.0934182590233545
Flatiron,2018-01-10,949,0.1159114857744994
Flatiron,2018-01-11,955,0.0963350785340314
Flatiron,2018-01-12,981,0.1009174311926605
Flatiron,2018-01-13,476,0.1197478991596638
Flatiron,2018-01-14,480,0.1520833333333333
Flatiron,2018-01-15,502,0.1374501992031872
Flatiron,2018-01-16,975,0.1353846153846153
Flatiron,2018-01-17,928,0.1239224137931034
Flatiron,2018-01-18,918,0.1045751633986928
Flatiron,2018-01-19,950,0.1052631578947368
Flatiron,2018-01-20,549,0.0983606557377049
Flatiron,2018-01-21,541,0.0850277264325323
Flatiron,2018-01-22,1026,0.0964912280701754
Flatiron,2018-01-23,946,0.0771670190274841
Flatiron,2018-01-24,909,0.1001100110011001
Flatiron,2018-01-25,954,0.110062893081761
Flatiron,2018-01-26,945,0.1248677248677248
Flatiron,2018-01-27,540,0.074074074074074
Flatiron,2018-01-28,547,0.0914076782449725
Flatiron,2018-01-29,947,0.1108764519535374
Flatiron,2018-01-30,937,0.1184631803628601
Flatiron,2018-01-31,971,0.1235839340885684
Flatiron,2018-02-01,962,0.106029106029106
Flatiron,2018-02-02,956,0.1579497907949791
Flatiron,2018-02-03,506,0.1561264822134387
Flatiron,2018-02-04,533,0.1350844277673546
Flatiron,2018-02-05,939,0.1299254526091587
Flatiron,2018-02-06,990,0.1181818181818181
Flatiron,2018-02-07,1006,0.1779324055666004
Flatiron,2018-02-08,904,0.1172566371681416
Flatiron,2018-02-09,959,0.1105318039624609
Flatiron,2018-02-10,540,0.087037037037037
Flatiron,2018-02-11,521,0.0767754318618042
Flatiron,2018-02-12,1001,0.0949050949050949
Flatiron,2018-02-13,961,0.1269510926118626
Flatiron,2018-02-14,953,0.0839454354669464
Flatiron,2018-02-15,908,0.0881057268722467
Flatiron,2018-02-16,995,0.0984924623115577
Flatiron,2018-02-17,496,0.1189516129032258
Flatiron,2018-02-18,513,0.0838206627680311
Flatiron,2018-02-19,518,0.0772200772200772
Flatiron,2018-02-20,932,0.0976394849785407
Flatiron,2018-02-21,966,0.077639751552795
Flatiron,2018-02-22,1009,0.1129831516352824
Flatiron,2018-02-23,957,0.0929989550679205
Flatiron,2018-02-24,553,0.0795660036166365
Flatiron,2018-02-25,516,0.1085271317829457
Flatiron,2018-02-26,941,0.0924548352816153
Flatiron,2018-02-27,1009,0.0911793855302279
Flatiron,2018-02-28,1016,0.0905511811023622
Flatiron,2018-03-01,985,0.0893401015228426
Flatiron,2018-03-02,969,0.1341589267285861
Flatiron,2018-03-03,517,0.0986460348162475
Flatiron,2018-03-04,498,0.0702811244979919
Flatiron,2018-03-05,958,0.1064718162839248
Flatiron,2018-03-06,966,0.0973084886128364
Flatiron,2018-03-07,916,0.1277292576419214
Flatiron,2018-03-08,953,0.0933892969569779
Flatiron,2018-03-09,985,0.1086294416243654
Flatiron,2018-03-10,486,0.1234567901234567
Flatiron,2018-03-11,517,0.0986460348162475
Flatiron,2018-03-12,947,0.0897571277719113
Flatiron,2018-03-13,938,0.1194029850746268
Flatiron,2018-03-14,973,0.1233299075025693
Flatiron,2018-03-15,1011,0.0929772502472799
Flatiron,2018-03-16,944,0.1101694915254237
Flatiron,2018-03-17,495,0.0888888888888888
Flatiron,2018-03-18,547,0.0840950639853747
Flatiron,2018-03-19,952,0.1197478991596638
Flatiron,2018-03-20,973,0.1305241521068859
Flatiron,2018-03-21,943,0.11983032873807
Flatiron,2018-03-22,938,0.1023454157782516
Flatiron,2018-03-23,983,0.0925737538148524
Flatiron,2018-03-24,509,0.0962671905697446
Flatiron,2018-03-25,479,0.0960334029227557
Flatiron,2018-03-26,947,0.0876451953537486
Flatiron,2018-03-27,975,0.1035897435897435
Flatiron,2018-03-28,962,0.0852390852390852
Flatiron,2018-03-29,944,0.0826271186440678
Flatiron,2018-03-30,945,0.0825396825396825
Flatiron,2018-03-31,532,0.0714285714285714
Flatiron,2018-04-01,535,0.0616822429906542
Flatiron,2018-04-02,963,0.1090342679127725
Flatiron,2018-04-03,900,0.1066666666666666
Flatiron,2018-04-04,965,0.0746113989637305
Flatiron,2018-04-05,948,0.0949367088607595
Flatiron,2018-04-06,959,0.0928050052137643
Flatiron,2018-04-07,511,0.0802348336594911
Flatiron,2018-04-08,499,0.1082164328657314
Flatiron,2018-04-09,1002,0.1057884231536926
Flatiron,2018-04-10,971,0.0968074150360453
Flatiron,2018-04-11,892,0.0885650224215246
Flatiron,2018-04-12,962,0.0821205821205821
Flatiron,2018-04-13,896,0.0837053571428571
Flatiron,2018-04-14,527,0.0891840607210626
Flatiron,2018-04-15,518,0.1061776061776061
Flatiron,2018-04-16,995,0.0864321608040201
Flatiron,2018-04-17,925,0.0854054054054054
Flatiron,2018-04-18,928,0.0883620689655172
Flatiron,2018-04-19,919,0.0957562568008705
Flatiron,2018-04-20,936,0.0833333333333333
Flatiron,2018-04-21,552,0.0597826086956521
Flatiron,2018-04-22,465,0.0795698924731182
Flatiron,2018-04-23,896,0.078125
Flatiron,2018-04-24,901,0.102108768035516
Flatiron,2018-04-25,930,0.1021505376344086
Flatiron,2018-04-26,914,0.099562363238512
Flatiron,2018-04-27,911,0.0801317233809001
Flatiron,2018-04-28,542,0.077490774907749
Flatiron,2018-04-29,495,0.0626262626262626
Flatiron,2018-04-30,919,0.1044613710554951
Flatiron,2018-05-01,854,0.081967213114754
Flatiron,2018-05-02,857,0.0910151691948658
Flatiron,2018-05-03,839,0.1048867699642431
Flatiron,2018-05-04,857,0.1096849474912485
Flatiron,2018-05-05,507,0.0769230769230769
Flatiron,2018-05-06,501,0.0558882235528942
Flatiron,2018-05-07,968,0.0929752066115702
Flatiron,2018-05-08,915,0.087431693989071
Flatiron,2018-05-09,875,0.1028571428571428
Flatiron,2018-05-10,905,0.087292817679558
Flatiron,2018-05-11,893,0.0974244120940649
Flatiron,2018-05-12,555,0.0864864864864864
Flatiron,2018-05-13,503,0.0894632206759443
Flatiron,2018-05-14,875,0.0857142857142857
Flatiron,2018-05-15,825,0.1066666666666666
Flatiron,2018-05-16,946,0.0856236786469344
Flatiron,2018-05-17,922,0.1019522776572668
Flatiron,2018-05-18,921,0.0912052117263843
Flatiron,2018-05-19,486,0.1234567901234567
Flatiron,2018-05-20,436,0.0825688073394495
Flatiron,2018-05-21,872,0.0883027522935779
Flatiron,2018-05-22,899,0.0956618464961067
Flatiron,2018-05-23,924,0.0833333333333333
Flatiron,2018-05-24,871,0.0964408725602755
Flatiron,2018-05-25,818,0.1014669926650366
Flatiron,2018-05-26,406,0.0935960591133004
Flatiron,2018-05-27,512,0.072265625
Flatiron,2018-05-28,508,0.0787401574803149
Flatiron,2018-05-29,838,0.1145584725536992
Flatiron,2018-05-30,868,0.0990783410138248
Flatiron,2018-05-31,917,0.0839694656488549
Flatiron,2018-06-01,824,0.1092233009708737
Flatiron,2018-06-02,417,0.1103117505995203
Flatiron,2018-06-03,501,0.0838323353293413
Flatiron,2018-06-04,881,0.1055618615209988
Flatiron,2018-06-05,851,0.0975323149236192
Flatiron,2018-06-06,862,0.0962877030162413
Flatiron,2018-06-07,865,0.0959537572254335
Flatiron,2018-06-08,837,0.1099163679808841
Flatiron,2018-06-09,456,0.0855263157894736
Flatiron,2018-06-10,498,0.0943775100401606
Flatiron,2018-06-11,860,0.1081395348837209
Flatiron,2018-06-12,843,0.0735468564650059
Flatiron,2018-06-13,841,0.1046373365041617
Flatiron,2018-06-14,815,0.0846625766871165
Flatiron,2018-06-15,843,0.092526690391459
Flatiron,2018-06-16,415,0.1204819277108433
Flatiron,2018-06-17,420,0.1
Flatiron,2018-06-18,783,0.0983397190293742
Flatiron,2018-06-19,801,0.1098626716604244
Flatiron,2018-06-20,788,0.1015228426395939
Flatiron,2018-06-21,834,0.1330935251798561
Flatiron,2018-06-22,853,0.1008206330597889
Flatiron,2018-06-23,504,0.0813492063492063
Flatiron,2018-06-24,684,0.0540935672514619
Flatiron,2018-06-25,850,0.0976470588235294
Flatiron,2018-06-26,869,0.097813578826237
Flatiron,2018-06-27,876,0.1095890410958904
Flatiron,2018-06-28,841,0.1093935790725326
Flatiron,2018-06-29,799,0.1539424280350438
Flatiron,2018-06-30,396,0.1338383838383838
Flatiron,2018-07-01,406,0.1280788177339901
Flatiron,2018-07-02,742,0.1185983827493261
Flatiron,2018-07-03,778,0.1156812339331619
Flatiron,2018-07-04,462,0.0995670995670995
Flatiron,2018-07-05,774,0.1033591731266149
Flatiron,2018-07-06,837,0.080047789725209
Flatiron,2018-07-07,448,0.0803571428571428
Flatiron,2018-07-08,418,0.1124401913875598
Flatiron,2018-07-09,774,0.1214470284237726
Flatiron,2018-07-10,770,0.1181818181818181
Flatiron,2018-07-11,770,0.1311688311688311
Flatiron,2018-07-12,786,0.1297709923664122
Flatiron,2018-07-13,816,0.1004901960784313
Flatiron,2018-07-14,374,0.1176470588235294
Flatiron,2018-07-15,428,0.1004672897196261
Flatiron,2018-07-16,746,0.1045576407506702
Flatiron,2018-07-17,830,0.1204819277108433
Flatiron,2018-07-18,788,0.0977157360406091
Flatiron,2018-07-19,849,0.1024734982332155
Flatiron,2018-07-20,836,0.0944976076555023
Flatiron,2018-07-21,453,0.0772626931567329
Flatiron,2018-07-22,446,0.1143497757847533
Flatiron,2018-07-23,782,0.1099744245524296
Flatiron,2018-07-24,779,0.1078305519897304
Flatiron,2018-07-25,828,0.0990338164251207
Flatiron,2018-07-26,792,0.106060606060606
Flatiron,2018-07-27,837,0.1290322580645161
Flatiron,2018-07-28,401,0.1022443890274314
Flatiron,2018-07-29,448,0.0915178571428571
Flatiron,2018-07-30,808,0.1027227722772277
Flatiron,2018-07-31,827,0.1003627569528416
Flatiron,2018-08-01,783,0.1060025542784163
Flatiron,2018-08-02,811,0.1109741060419235
Flatiron,2018-08-03,786,0.0916030534351145
Flatiron,2018-08-04,472,0.135593220338983
Flatiron,2018-08-05,386,0.116580310880829
Flatiron,2018-08-06,781,0.1024327784891165
Flatiron,2018-08-07,777,0.1171171171171171
Flatiron,2018-08-08,786,0.1081424936386768
Flatiron,2018-08-09,767,0.0977835723598435
Flatiron,2018-08-10,759,0.1238471673254281
Flatiron,2018-08-11,492,0.0914634146341463
Flatiron,2018-08-12,437,0.11441647597254
Flatiron,2018-08-13,879,0.1035267349260523
Flatiron,2018-08-14,783,0.1149425287356321
Flatiron,2018-08-15,756,0.0886243386243386
Flatiron,2018-08-16,774,0.1059431524547803
Flatiron,2018-08-17,791,0.1087231352718078
Flatiron,2018-08-18,433,0.1039260969976905
Flatiron,2018-08-19,489,0.0838445807770961
Flatiron,2018-08-20,858,0.092074592074592
Flatiron,2018-08-21,853,0.1242672919109027
Flatiron,2018-08-22,806,0.0992555831265508
Flatiron,2018-08-23,858,0.1048951048951049
Flatiron,2018-08-24,871,0.1067738231917336
Flatiron,2018-08-25,450,0.1022222222222222
Flatiron,2018-08-26,448,0.0982142857142857
Flatiron,2018-08-27,790,0.0987341772151898
Flatiron,2018-08-28,731,0.1162790697674418
Flatiron,2018-08-29,710,0.104225352112676
Flatiron,2018-08-30,752,0.1143617021276595
Flatiron,2018-08-31,882,0.1088435374149659
Flatiron,2018-09-01,488,0.081967213114754
Flatiron,2018-09-02,459,0.1285403050108932
Flatiron,2018-09-03,396,0.0909090909090909
Flatiron,2018-09-04,749,0.1108144192256341
Flatiron,2018-09-05,769,0.1235370611183355
Flatiron,2018-09-06,774,0.1304909560723514
Flatiron,2018-09-07,869,0.095512082853855
Flatiron,2018-09-08,474,0.0675105485232067
Flatiron,2018-09-09,520,0.073076923076923
Flatiron,2018-09-10,892,0.0975336322869955
Flatiron,2018-09-11,851,0.0857814336075205
Flatiron,2018-09-12,863,0.0857473928157589
Flatiron,2018-09-13,925,0.094054054054054
Flatiron,2018-09-14,854,0.0995316159250585
Flatiron,2018-09-15,480,0.0895833333333333
Flatiron,2018-09-16,504,0.123015873015873
Flatiron,2018-09-17,817,0.1162790697674418
Flatiron,2018-09-18,838,0.1181384248210023
Flatiron,2018-09-19,832,0.1189903846153846
Flatiron,2018-09-20,912,0.094298245614035
Flatiron,2018-09-21,848,0.1061320754716981
Flatiron,2018-09-22,488,0.0922131147540983
Flatiron,2018-09-23,497,0.0925553319919517
Flatiron,2018-09-24,869,0.0828538550057537
Flatiron,2018-09-25,848,0.1191037735849056
Flatiron,2018-09-26,823,0.1117861482381531
Flatiron,2018-09-27,879,0.1058020477815699
Flatiron,2018-09-28,892,0.085201793721973
Flatiron,2018-09-29,523,0.0879541108986615
Flatiron,2018-09-30,514,0.0719844357976653
Flatiron,2018-10-01,886,0.0936794582392776
Flatiron,2018-10-02,905,0.0939226519337016
Flatiron,2018-10-03,916,0.0873362445414847
Flatiron,2018-10-04,889,0.1023622047244094
Flatiron,2018-10-05,986,0.1054766734279918
Flatiron,2018-10-06,492,0.0833333333333333
Flatiron,2018-10-07,493,0.0933062880324543
Flatiron,2018-10-08,505,0.1108910891089108
Flatiron,2018-10-09,893,0.0907054871220604
Flatiron,2018-10-10,939,0.1128860489882854
Flatiron,2018-10-11,886,0.1320541760722347
Flatiron,2018-10-12,920,0.0902173913043478
Flatiron,2018-10-13,498,0.0783132530120482
Flatiron,2018-10-14,520,0.0846153846153846
Flatiron,2018-10-15,949,0.0853530031612223
Flatiron,2018-10-16,964,0.0964730290456431
Flatiron,2018-10-17,897,0.0947603121516165
Flatiron,2018-10-18,977,0.0962128966223132
Flatiron,2018-10-19,967,0.0889348500517063
Flatiron,2018-10-20,525,0.08
Flatiron,2018-10-21,502,0.095617529880478
Flatiron,2018-10-22,962,0.0904365904365904
Flatiron,2018-10-23,910,0.0846153846153846
Flatiron,2018-10-24,995,0.0974874371859296
Flatiron,2018-10-25,931,0.0848549946294307
Flatiron,2018-10-26,943,0.0922587486744432
Flatiron,2018-10-27,509,0.1041257367387033
Flatiron,2018-10-28,496,0.0927419354838709
Flatiron,2018-10-29,993,0.0735146022155085
Flatiron,2018-10-30,973,0.079136690647482
Flatiron,2018-10-31,966,0.093167701863354
Flatiron,2018-11-01,902,0.0942350332594235
Flatiron,2018-11-02,958,0.0918580375782881
Flatiron,2018-11-03,517,0.0831721470019342
Flatiron,2018-11-04,513,0.0896686159844054
Flatiron,2018-11-05,906,0.086092715231788
Flatiron,2018-11-06,1008,0.1091269841269841
Flatiron,2018-11-07,917,0.0905125408942202
Flatiron,2018-11-08,948,0.0981012658227848
Flatiron,2018-11-09,953,0.1133263378803777
Flatiron,2018-11-10,532,0.1052631578947368
Flatiron,2018-11-11,545,0.0844036697247706
Flatiron,2018-11-12,481,0.0727650727650727
Flatiron,2018-11-13,985,0.1045685279187817
Flatiron,2018-11-14,932,0.1008583690987124
Flatiron,2018-11-15,923,0.1343445287107258
Flatiron,2018-11-16,899,0.100111234705228
Flatiron,2018-11-17,497,0.0845070422535211
Flatiron,2018-11-18,528,0.0984848484848484
Flatiron,2018-11-19,943,0.073170731707317
Flatiron,2018-11-20,959,0.100104275286757
Flatiron,2018-11-21,968,0.1188016528925619
Flatiron,2018-11-22,456,0.1403508771929824
Flatiron,2018-11-23,942,0.1167728237791932
Flatiron,2018-11-24,559,0.1234347048300536
Flatiron,2018-11-25,539,0.0927643784786641
Flatiron,2018-11-26,929,0.1227125941872981
Flatiron,2018-11-27,912,0.0822368421052631
Flatiron,2018-11-28,951,0.1125131440588853
Flatiron,2018-11-29,990,0.0878787878787878
Flatiron,2018-11-30,951,0.0998948475289169
Flatiron,2018-12-01,519,0.0847784200385356
Flatiron,2018-12-02,547,0.0676416819012797
Flatiron,2018-12-03,917,0.0937840785169029
Flatiron,2018-12-04,926,0.1090712742980561
Flatiron,2018-12-05,945,0.1216931216931216
Flatiron,2018-12-06,923,0.104008667388949
Flatiron,2018-12-07,940,0.125531914893617
Flatiron,2018-12-08,516,0.1375968992248062
Flatiron,2018-12-09,522,0.0977011494252873
Flatiron,2018-12-10,940,0.1095744680851063
Flatiron,2018-12-11,962,0.1122661122661122
Flatiron,2018-12-12,913,0.1226725082146768
Flatiron,2018-12-13,924,0.106060606060606
Flatiron,2018-12-14,951,0.1093585699263932
Flatiron,2018-12-15,546,0.0934065934065934
Flatiron,2018-12-16,492,0.0975609756097561
Flatiron,2018-12-17,974,0.1026694045174538
Flatiron,2018-12-18,941,0.1073326248671626
Flatiron,2018-12-19,981,0.0948012232415902
Flatiron,2018-12-20,991,0.0918264379414732
Flatiron,2018-12-21,961,0.1217481789802289
Flatiron,2018-12-22,540,0.1222222222222222
Flatiron,2018-12-23,545,0.0990825688073394
Flatiron,2018-12-24,999,0.1111111111111111
Flatiron,2018-12-25,527,0.0853889943074003
Flatiron,2018-12-26,982,0.1048879837067209
Flatiron,2018-12-27,944,0.1048728813559322
Flatiron,2018-12-28,992,0.158266129032258
Flatiron,2018-12-29,499,0.094188376753507
Flatiron,2018-12-30,502,0.1095617529880478
Flatiron,2018-12-31,974,0.1078028747433264
Midtown,2018-01-01,458,0.0
Midtown,2018-01-02,914,0.0
Midtown,2018-01-03,1027,0.0
Midtown,2018-01-04,936,0.0
Midtown,2018-01-05,864,0.0
Midtown,2018-01-06,396,0.0
Midtown,2018-01-07,435,0.0
Midtown,2018-01-08,979,0.0
Midtown,2018-01-09,1053,0.0
Midtown,2018-01-10,1045,0.0
Midtown,2018-01-11,1008,0.0
Midtown,2018-01-12,1026,0.0
Midtown,2018-01-13,560,0.0
Midtown,2018-01-14,484,0.0
Midtown,2018-01-15,524,0.0
Midtown,2018-01-16,1007,0.0
Midtown,2018-01-17,945,0.0
Midtown,2018-01-18,961,0.0
Midtown,2018-01-19,1012,0.0
Midtown,2018-01-20,568,0.0
Midtown,2018-01-21,568,0.0
Midtown,2018-01-22,1041,0.0
Midtown,2018-01-23,1058,0.0
Midtown,2018-01-24,1032,0.0
Midtown,2018-01-25,1025,0.0
Midtown,2018-01-26,1000,0.0
Midtown,2018-01-27,603,0.0
Midtown,2018-01-28,542,0.0
Midtown,2018-01-29,1056,0.0
Midtown,2018-01-30,946,0.0
Midtown,2018-01-31,951,0.0
Midtown,2018-02-01,1039,0.0
Midtown,2018-02-02,945,0.0
Midtown,2018-02-03,547,0.0
Midtown,2018-02-04,556,0.0
Midtown,2018-02-05,988,0.0
Midtown,2018-02-06,1025,0.0
Midtown,2018-02-07,973,0.0
Midtown,2018-02-08,981,0.0
Midtown,2018-02-09,1038,0.0
Midtown,2018-02-10,584,0.0
Midtown,2018-02-11,531,0.0
Midtown,2018-02-12,1068,0.0
Midtown,2018-02-13,949,0.0
Midtown,2018-02-14,1037,0.0
Midtown,2018-02-15,1042,0.0
Midtown,2018-02-16,1035,0.0
Midtown,2018-02-17,549,0.0
Midtown,2018-02-18,553,0.0
Midtown,2018-02-19,604,0.0
Midtown,2018-02-20,1051,0.0
Midtown,2018-02-21,1033,0.0
Midtown,2018-02-22,1044,0.0
Midtown,2018-02-23,1022,0.0
Midtown,2018-02-24,583,0.0
Midtown,2018-02-25,585,0.0
Midtown,2018-02-26,1003,0.0
Midtown,2018-02-27,1049,0.0
Midtown,2018-02-28,1069,0.0
Midtown,2018-03-01,1071,0.0
Midtown,2018-03-02,962,0.0
Midtown,2018-03-03,634,0.0
Midtown,2018-03-04,548,0.0
Midtown,2018-03-05,1040,0.0
Midtown,2018-03-06,1069,0.0
Midtown,2018-03-07,1012,0.0
Midtown,2018-03-08,1029,0.0
Midtown,2018-03-09,1020,0.0
Midtown,2018-03-10,535,0.0
Midtown,2018-03-11,508,0.0
Midtown,2018-03-12,1013,0.0
Midtown,2018-03-13,1043,0.0
Midtown,2018-03-14,1016,0.0
Midtown,2018-03-15,1038,0.0
Midtown,2018-03-16,1033,0.0
Midtown,2018-03-17,200,0.0
Midtown,2018-03-18,544,0.0
Midtown,2018-03-19,995,0.0
Midtown,2018-03-20,976,0.0
Midtown,2018-03-21,1026,0.0
Midtown,2018-03-22,1021,0.0
Midtown,2018-03-23,1060,0.0
Midtown,2018-03-24,558,0.0
Midtown,2018-03-25,564,0.0
Midtown,2018-03-26,1033,0.0
Midtown,2018-03-27,1016,0.0
Midtown,2018-03-28,1021,0.0
Midtown,2018-03-29,1026,0.0
Midtown,2018-03-30,1095,0.0
Midtown,2018-03-31,559,0.0
Midtown,2018-04-01,528,0.0
Midtown,2018-04-02,998,0.0
Midtown,2018-04-03,969,0.0
Midtown,2018-04-04,1060,0.0
Midtown,2018-04-05,995,0.0
Midtown,2018-04-06,1057,0.0
Midtown,2018-04-07,542,0.0
Midtown,2018-04-08,562,0.0
Midtown,2018-04-09,1057,0.0
Midtown,2018-04-10,1029,0.0
Midtown,2018-04-11,1025,0.0
Midtown,2018-04-12,1030,0.0
Midtown,2018-04-13,973,0.0
Midtown,2018-04-14,530,0.0
Midtown,2018-04-15,555,0.0
Midtown,2018-04-16,1004,0.0
Midtown,2018-04-17,989,0.0
Midtown,2018-04-18,1020,0.0
Midtown,2018-04-19,1015,0.0
Midtown,2018-04-20,1078,0.0
Midtown,2018-04-21,564,0.0
Midtown,2018-04-22,521,0.0
Midtown,2018-04-23,1017,0.0
Midtown,2018-04-24,1046,0.0
Midtown,2018-04-25,1017,0.0
Midtown,2018-04-26,976,0.0
Midtown,2018-04-27,1049,0.0
Midtown,2018-04-28,577,0.0
Midtown,2018-04-29,583,0.0
Midtown,2018-04-30,1038,0.0
Midtown,2018-05-01,946,0.0750528541226215
Midtown,2018-05-02,987,0.1286727456940223
Midtown,2018-05-03,963,0.1038421599169262
Midtown,2018-05-04,1065,0.0835680751173709
Midtown,2018-05-05,607,0.0658978583196046
Midtown,2018-05-06,601,0.064891846921797
Midtown,2018-05-07,1042,0.0902111324376199
Midtown,2018-05-08,1087,0.0800367985280588
Midtown,2018-05-09,987,0.094224924012158
Midtown,2018-05-10,1116,0.1164874551971326
Midtown,2018-05-11,1098,0.0783242258652094
Midtown,2018-05-12,630,0.0746031746031746
Midtown,2018-05-13,617,0.0875202593192868
Midtown,2018-05-14,1089,0.078971533516988
Midtown,2018-05-15,1029,0.1137026239067055
Midtown,2018-05-16,1039,0.0962463907603464
Midtown,2018-05-17,1010,0.092079207920792
Midtown,2018-05-18,1093,0.0942360475754803
Midtown,2018-05-19,626,0.0926517571884984
Midtown,2018-05-20,522,0.1053639846743295
Midtown,2018-05-21,1090,0.1036697247706422
Midtown,2018-05-22,1037,0.09450337512054
Midtown,2018-05-23,1013,0.1145113524185587
Midtown,2018-05-24,1069,0.0907390084190832
Midtown,2018-05-25,982,0.1211812627291242
Midtown,2018-05-26,529,0.1342155009451796
Midtown,2018-05-27,594,0.0959595959595959
Midtown,2018-05-28,594,0.0942760942760942
Midtown,2018-05-29,1006,0.1113320079522862
Midtown,2018-05-30,1052,0.1074144486692015
Midtown,2018-05-31,1053,0.0759734093067426
Midtown,2018-06-01,975,0.0912820512820512
Midtown,2018-06-02,538,0.0855018587360594
Midtown,2018-06-03,613,0.0929853181076672
Midtown,2018-06-04,1028,0.1040856031128404
Midtown,2018-06-05,1002,0.0778443113772455
Midtown,2018-06-06,1100,0.1009090909090909
Midtown,2018-06-07,1049,0.1010486177311725
Midtown,2018-06-08,965,0.077720207253886
Midtown,2018-06-09,575,0.1026086956521739
Midtown,2018-06-10,534,0.097378277153558
Midtown,2018-06-11,1035,0.1072463768115942
Midtown,2018-06-12,1055,0.0985781990521327
Midtown,2018-06-13,1020,0.1058823529411764
Midtown,2018-06-14,957,0.109717868338558
Midtown,2018-06-15,1061,0.1065032987747408
Midtown,2018-06-16,554,0.1046931407942238
Midtown,2018-06-17,515,0.0951456310679611
Midtown,2018-06-18,959,0.1157455683003128
Midtown,2018-06-19,950,0.0936842105263157
Midtown,2018-06-20,1010,0.098019801980198
Midtown,2018-06-21,1034,0.109284332688588
Midtown,2018-06-22,1015,0.0995073891625615
Midtown,2018-06-23,576,0.0989583333333333
Midtown,2018-06-24,581,0.1067125645438898
Midtown,2018-06-25,1056,0.0975378787878787
Midtown,2018-06-26,990,0.0929292929292929
Midtown,2018-06-27,977,0.1023541453428864
Midtown,2018-06-28,1035,0.1043478260869565
Midtown,2018-06-29,940,0.101063829787234
Midtown,2018-06-30,463,0.1058315334773218
Midtown,2018-07-01,460,0.0913043478260869
Midtown,2018-07-02,905,0.1104972375690607
Midtown,2018-07-03,994,0.1287726358148893
Midtown,2018-07-04,511,0.0958904109589041
Midtown,2018-07-05,922,0.1225596529284164
Midtown,2018-07-06,976,0.1239754098360655
Midtown,2018-07-07,571,0.0805604203152364
Midtown,2018-07-08,501,0.1117764471057884
Midtown,2018-07-09,925,0.0908108108108108
Midtown,2018-07-10,899,0.1090100111234705
Midtown,2018-07-11,1002,0.0938123752495009
Midtown,2018-07-12,981,0.1202854230377166
Midtown,2018-07-13,955,0.1068062827225131
Midtown,2018-07-14,493,0.0933062880324543
Midtown,2018-07-15,557,0.0771992818671454
Midtown,2018-07-16,912,0.1074561403508772
Midtown,2018-07-17,1020,0.1392156862745098
Midtown,2018-07-18,942,0.1029723991507431
Midtown,2018-07-19,979,0.1011235955056179
Midtown,2018-07-20,983,0.1047812817904374
Midtown,2018-07-21,524,0.1030534351145038
Midtown,2018-07-22,536,0.0746268656716417
Midtown,2018-07-23,998,0.1062124248496994
Midtown,2018-07-24,922,0.0986984815618221
Midtown,2018-07-25,1032,0.1075581395348837
Midtown,2018-07-26,969,0.1145510835913312
Midtown,2018-07-27,933,0.1114683815648445
Midtown,2018-07-28,553,0.0849909584086799
Midtown,2018-07-29,513,0.0974658869395711
Midtown,2018-07-30,1013,0.1105626850937808
Midtown,2018-07-31,920,0.0956521739130434
Midtown,2018-08-01,968,0.1239669421487603
Midtown,2018-08-02,958,0.1336116910229645
Midtown,2018-08-03,957,0.0992685475444096
Midtown,2018-08-04,482,0.1514522821576763
Midtown,2018-08-05,547,0.1005484460694698
Midtown,2018-08-06,952,0.0924369747899159
Midtown,2018-08-07,957,0.1055381400208986
Midtown,2018-08-08,953,0.1080797481636936
Midtown,2018-08-09,916,0.0906113537117904
Midtown,2018-08-10,981,0.109072375127421
Midtown,2018-08-11,603,0.1243781094527363
Midtown,2018-08-12,511,0.0821917808219178
Midtown,2018-08-13,1040,0.0884615384615384
Midtown,2018-08-14,1010,0.1099009900990099
Midtown,2018-08-15,1036,0.109073359073359
Midtown,2018-08-16,895,0.0949720670391061
Midtown,2018-08-17,918,0.1078431372549019
